date,asia_open,asia_high,asia_low,asia_close,asia_mid,asia_range,london_open,london_high,london_low,london_close,london_mid,london_range,transition_open,transition_high,transition_low,transition_close,ny_open,ny_high,ny_low,ny_close,asia_range_q33,asia_range_q66,asia_regime,london_sweep,london_mid_tolerance,london_mid_upper,london_mid_lower,transition_vs_london_mid,ny_open_vs_london_mid,variant,first_sweep_side,fail_flag,both_flag,median_penetration
2017-09-26 00:00:00-04:00,5872.6,5880.7,5860.9,5873.9,5870.799999999999,19.800000000000182,5873.7,5877.9,5869.2,5877.2,5873.549999999999,8.699999999999818,5876.9,5888.2,5875.9,5887.0,5886.9,5910.7,5878.9,5882.7,7.199999999999818,12.104000000000362,Expanded,None,2.1749999999999545,5875.724999999999,5871.374999999999,Above,Above,Expanded|None|Above|Above,High,0,0,16.5
2017-09-27 00:00:00-04:00,5890.4,5898.2,5885.1,5897.2,5891.65,13.099999999999454,5897.2,5912.2,5893.7,5901.4,5902.95,18.5,5901.7,5911.4,5897.9,5907.4,5907.5,5935.2,5901.7,5909.4,7.199999999999818,12.5,Expanded,High,4.625,5907.575,5898.325,Within,Within,Expanded|High|Within|Within,High,0,0,13.0
2017-09-28 00:00:00-04:00,5936.1,5941.6,5933.6,5940.3,5937.6,8.0,5940.3,5946.8,5932.9,5937.4,5939.85,13.900000000000546,5937.5,5939.3,5915.4,5918.4,5918.3,5941.6,5910.1,5928.9,7.199999999999818,12.5,Normal,Both,3.4750000000001364,5943.325000000001,5936.375,Within,Below,Normal|Both|Within|Below,Low,0,0,12.549999999999272
2017-09-29 00:00:00-04:00,5932.6,5940.1,5932.2,5939.1,5936.15,7.900000000000546,5938.9,5943.1,5937.1,5940.8,5940.1,6.0,5940.7,5947.4,5940.6,5945.2,5945.1,5959.7,5932.1,5954.9,7.199999999999818,12.104000000000362,Normal,High,1.5,5941.6,5938.6,Within,Above,Normal|High|Within|Above,High,1,1,0.9499999999993634
2017-10-02 00:00:00-04:00,5992.2,5993.2,5987.0,5989.2,5990.1,6.199999999999818,5989.0,5991.5,5982.7,5983.2,5987.1,8.800000000000182,5983.0,5997.7,5983.0,5993.5,5993.2,6008.6,5987.2,5999.1,7.166999999999698,12.104000000000362,Compressed,Low,2.2000000000000455,5989.3,5984.900000000001,Below,Above,Compressed|Low|Below|Above,High,0,0,2.0
2017-10-03 00:00:00-04:00,5979.9,5994.2,5977.1,5992.4,5985.65,17.099999999999454,5992.2,5994.2,5984.9,5987.2,5989.549999999999,9.300000000000182,5986.9,5990.4,5981.1,5987.9,5987.6,6003.2,5978.1,5992.4,7.199999999999818,12.5,Expanded,None,2.3250000000000455,5991.874999999999,5987.224999999999,Below,Within,Expanded|None|Below|Within,High,1,1,5.0
2017-10-04 00:00:00-04:00,5991.3,5995.1,5989.3,5994.1,5992.200000000001,5.800000000000182,5993.8,5994.8,5991.5,5992.2,5993.15,3.300000000000182,5992.5,5992.7,5982.0,5983.2,5983.0,5994.2,5977.5,5988.2,7.166999999999698,12.104000000000362,Compressed,None,0.8250000000000455,5993.974999999999,5992.325,Within,Below,Compressed|None|Within|Below,Low,0,0,8.5
2017-10-05 00:00:00-04:00,6002.6,6005.3,5998.8,6003.3,6002.05,6.5,6002.8,6006.6,6000.3,6004.8,6003.450000000001,6.300000000000182,6004.8,6026.8,6002.8,6023.8,6024.1,6038.3,6015.6,6019.3,7.166999999999698,12.104000000000362,Compressed,High,1.5750000000000455,6005.025000000001,6001.875000000001,Within,Above,Compressed|High|Within|Above,High,0,0,16.34999999999991
2017-10-06 00:00:00-04:00,6061.6,6066.9,6060.6,6063.1,6063.75,6.299999999999272,6063.1,6066.6,6060.2,6061.4,6063.4,6.400000000000546,6061.4,6069.4,6059.4,6060.2,6060.2,6061.3,6035.6,6045.6,7.166999999999698,12.104000000000362,Compressed,Low,1.6000000000001364,6065.0,6061.799999999999,Below,Below,Compressed|Low|Below|Below,Low,0,0,12.699999999999818
2017-10-09 00:00:00-04:00,6067.5,6076.7,6067.2,6073.7,6071.95,9.5,6074.0,6076.0,6068.7,6072.2,6072.35,7.300000000000182,6072.3,6080.7,6070.7,6079.2,6079.4,6081.9,6064.4,6069.1,7.199999999999818,12.104000000000362,Normal,None,1.8250000000000455,6074.175,6070.525000000001,Within,Above,Normal|None|Within|Above,High,1,1,2.199999999999818
2017-10-10 00:00:00-04:00,6062.5,6070.9,6060.9,6066.3,6065.9,10.0,6066.2,6073.9,6065.9,6070.2,6069.9,8.0,6070.0,6077.4,6068.4,6076.2,6076.2,6086.9,6048.9,6062.7,7.200000000000427,12.104000000000362,Normal,High,2.0,6071.9,6067.9,Within,Above,Normal|High|Within|Above,High,1,1,3.5
2017-10-11 00:00:00-04:00,6065.7,6071.8,6064.2,6068.3,6068.0,7.600000000000364,6068.3,6069.3,6055.8,6060.1,6062.55,13.5,6059.8,6064.2,6052.8,6058.6,6058.8,6074.3,6055.3,6068.6,7.200000000000427,12.104000000000362,Normal,Low,3.375,6065.925,6059.175,Within,Below,Normal|Low|Within|Below,Low,1,1,0.34999999999990905
2017-10-12 00:00:00-04:00,6081.6,6083.5,6077.8,6082.5,6080.65,5.699999999999818,6082.4,6083.3,6075.8,6077.0,6079.55,7.5,6076.8,6082.8,6073.3,6077.5,6077.3,6088.3,6068.3,6081.9,7.200000000000427,12.104000000000362,Compressed,Low,1.875,6081.425,6077.675,Below,Below,Compressed|Low|Below|Below,Low,1,1,2.950000000000273
2017-10-13 00:00:00-04:00,6071.5,6079.2,6068.5,6079.0,6073.85,10.699999999999818,6079.0,6081.2,6072.4,6074.5,6076.799999999999,8.800000000000182,6074.4,6088.2,6074.4,6085.9,6085.8,6103.2,6085.8,6094.7,7.2669999999997525,12.104000000000362,Normal,High,2.2000000000000455,6078.999999999999,6074.599999999999,Below,Above,Normal|High|Below|Above,High,0,0,14.25
2017-10-16 00:00:00-04:00,6106.2,6115.9,6105.2,6112.9,6110.549999999999,10.699999999999818,6112.9,6112.9,6104.2,6108.2,6108.549999999999,8.699999999999818,6108.3,6112.4,6104.7,6110.7,6111.2,6119.2,6104.7,6111.2,7.367000000000126,12.104000000000362,Normal,Low,2.1749999999999545,6110.724999999999,6106.374999999999,Within,Above,Normal|Low|Within|Above,High,0,0,1.4000000000005457
2017-10-17 00:00:00-04:00,6123.2,6126.2,6118.4,6121.9,6122.299999999999,7.800000000000182,6121.7,6123.7,6116.2,6118.9,6119.95,7.5,6118.7,6121.7,6116.2,6116.7,6116.9,6119.4,6106.4,6115.7,7.46700000000018,12.104000000000362,Normal,Low,1.875,6121.825,6118.075,Within,Below,Normal|Low|Within|Below,Low,0,0,1.0
2017-10-18 00:00:00-04:00,6129.2,6130.2,6127.0,6127.5,6128.6,3.199999999999818,6127.5,6129.0,6124.5,6125.4,6126.75,4.5,6125.4,6132.6,6124.4,6130.6,6130.9,6133.9,6109.4,6121.9,7.367000000000126,11.899999999999945,Compressed,Low,1.125,6127.875,6125.625,Below,Above,Compressed|Low|Below|Above,High,1,1,0.8999999999996362
2017-10-19 00:00:00-04:00,6118.4,6119.9,6116.1,6116.4,6118.0,3.7999999999992724,6116.4,6118.6,6055.8,6082.0,6087.200000000001,62.80000000000018,6081.9,6089.4,6067.7,6077.7,6077.5,6092.5,6052.6,6081.9,7.2669999999997525,11.833999999999996,Compressed,Low,15.700000000000045,6102.900000000001,6071.500000000001,Within,Within,Compressed|Low|Within|Within,Low,0,0,1.5
2017-10-20 00:00:00-04:00,6096.7,6131.2,6092.2,6119.7,6111.7,39.0,6119.5,6120.7,6104.7,6106.7,6112.7,16.0,6106.4,6116.4,6105.4,6110.6,6110.4,6125.6,6106.1,6106.4,7.367000000000126,11.899999999999945,Expanded,None,4.0,6116.7,6108.7,Below,Within,Expanded|None|Below|Within,High,0,0,0.9000000000005457
2017-10-23 00:00:00-04:00,6122.3,6122.8,6109.5,6114.5,6116.15,13.300000000000182,6114.2,6120.5,6107.5,6115.7,6114.0,13.0,6116.0,6125.5,6115.0,6123.5,6123.7,6126.7,6088.7,6094.0,7.46700000000018,12.104000000000362,Expanded,Low,3.25,6117.25,6110.75,Within,Above,Expanded|Low|Within|Above,High,1,1,3.699999999999818
2017-10-24 00:00:00-04:00,6072.0,6080.0,6070.7,6073.7,6075.35,9.300000000000182,6073.7,6078.0,6066.0,6071.2,6072.0,12.0,6071.2,6077.7,6070.2,6077.7,6077.7,6085.7,6059.5,6082.2,7.5,12.104000000000362,Normal,Low,3.0,6075.0,6069.0,Within,Above,Normal|Low|Within|Above,High,1,1,4.349999999999909
2017-10-25 00:00:00-04:00,6078.2,6081.2,6071.9,6078.2,6076.549999999999,9.300000000000182,6078.2,6078.7,6063.4,6070.9,6071.049999999999,15.300000000000182,6070.9,6077.9,6065.7,6073.2,6073.4,6089.9,6058.2,6065.4,7.5670000000002435,12.104000000000362,Normal,Low,3.8250000000000455,6074.874999999999,6067.224999999999,Within,Within,Normal|Low|Within|Within,High,1,1,3.849999999999909
2017-10-26 00:00:00-04:00,6062.4,6070.6,6061.6,6068.6,6066.1,9.0,6068.4,6069.9,6061.1,6062.9,6065.5,8.799999999999272,6062.6,6078.6,6060.4,6064.6,6064.4,6067.7,6037.9,6064.4,7.5670000000002435,11.899999999999945,Normal,Low,2.199999999999818,6067.7,6063.3,Below,Within,Normal|Low|Below|Within,Low,0,0,2.2000000000007276
2017-10-27 00:00:00-04:00,6092.9,6106.6,6081.9,6104.7,6094.25,24.700000000000728,6104.6,6115.1,6096.9,6112.6,6106.0,18.200000000000728,6112.9,6133.4,6111.6,6130.9,6131.4,6183.9,6129.6,6168.6,7.666999999999998,12.104000000000362,Expanded,High,4.550000000000182,6110.55,6101.45,Above,Above,Expanded|High|Above|Above,High,0,0,23.549999999999272
2017-10-30 00:00:00-04:00,6222.5,6225.7,6208.2,6212.5,6216.95,17.5,6212.7,6223.2,6211.2,6219.8,6217.2,12.0,6219.5,6220.8,6209.8,6210.1,6209.6,6254.3,6209.4,6228.1,7.666999999999998,12.56799999999994,Expanded,None,3.0,6220.2,6214.2,Within,Below,Expanded|None|Within|Below,Low,1,1,1.800000000000182
2017-10-31 00:00:00-04:00,6230.1,6238.1,6227.3,6237.6,6232.700000000001,10.800000000000182,6237.3,6244.6,6232.1,6243.6,6238.35,12.5,6243.3,6252.3,6239.8,6248.6,6248.3,6253.3,6231.6,6252.3,7.699999999999818,12.56799999999994,Normal,High,3.125,6241.475,6235.225,Above,Above,Normal|High|Above|Above,High,1,1,3.849999999999909
2017-11-01 00:00:00-04:00,6266.0,6272.3,6265.3,6269.5,6268.8,7.0,6269.3,6285.3,6267.3,6285.3,6276.3,18.0,6285.5,6287.5,6274.5,6277.8,6277.5,6280.3,6245.3,6246.3,7.699999999999818,12.56799999999994,Compressed,High,4.5,6280.8,6271.8,Above,Within,Compressed|High|Above|Within,Low,0,0,4.800000000000182
2017-11-02 00:00:00-04:00,6218.3,6230.6,6212.1,6228.6,6221.35,18.5,6228.6,6240.8,6223.3,6238.6,6232.05,17.5,6238.8,6250.8,6234.6,6243.3,6243.3,6245.8,6196.1,6217.6,7.699999999999818,12.699999999999818,Expanded,High,4.375,6236.425,6227.675,Above,Above,Expanded|High|Above|Above,High,1,1,3.25
2017-11-03 00:00:00-04:00,6257.3,6258.8,6252.8,6257.3,6255.8,6.0,6257.0,6261.8,6248.3,6258.5,6255.05,13.5,6258.3,6276.5,6258.3,6262.5,6262.0,6271.0,6239.8,6270.0,7.699999999999818,12.56799999999994,Compressed,Both,3.375,6258.425,6251.675,Within,Above,Compressed|Both|Within|Above,High,1,1,4.199999999999818
2017-11-06 00:00:00-05:00,6284.2,6285.7,6270.7,6282.3,6278.2,15.0,6282.2,6295.7,6282.2,6288.9,6288.95,13.5,6288.7,6298.8,6287.4,6291.9,6291.7,6317.9,6289.4,6301.7,7.699999999999818,12.699999999999818,Expanded,High,3.375,6292.325,6285.575,Within,Within,Expanded|High|Within|Within,High,0,0,12.199999999999818
2017-11-07 00:00:00-05:00,6323.2,6330.4,6319.4,6329.2,6324.9,11.0,6329.5,6334.0,6309.0,6315.7,6321.5,25.0,6315.5,6317.2,6308.2,6312.2,6312.2,6329.4,6301.4,6303.1,7.699999999999818,12.699999999999818,Normal,Both,6.25,6327.75,6315.25,Within,Below,Normal|Both|Within|Below,Low,0,0,2.0
2017-11-08 00:00:00-05:00,6315.1,6320.1,6313.8,6316.4,6316.950000000001,6.300000000000182,6316.6,6328.8,6313.8,6319.4,6321.3,15.0,6319.6,6321.6,6313.8,6318.9,6318.4,6334.1,6310.6,6328.4,7.699999999999818,12.699999999999818,Compressed,High,3.75,6325.05,6317.55,Within,Within,Compressed|High|Within|Within,Low,1,1,1.699999999999818
2017-11-09 00:00:00-05:00,6350.7,6353.7,6328.2,6336.9,6340.95,25.5,6336.9,6343.2,6330.2,6332.9,6336.7,13.0,6333.2,6333.7,6289.3,6295.2,6295.1,6316.1,6272.0,6279.2,7.767000000000062,12.699999999999818,Expanded,None,3.25,6339.95,6333.45,Below,Below,Expanded|None|Below|Below,Low,0,0,45.099999999999454
2017-11-13 00:00:00-05:00,6319.7,6324.0,6312.2,6313.2,6318.1,11.800000000000182,6313.0,6319.9,6305.0,6306.2,6312.45,14.899999999999636,6306.5,6309.0,6281.7,6287.2,6287.2,6321.0,6285.7,6317.5,7.867000000000425,12.699999999999818,Normal,Low,3.724999999999909,6316.174999999999,6308.725,Below,Below,Normal|Low|Below|Below,Low,1,1,9.0
2017-11-14 00:00:00-05:00,6315.5,6315.5,6306.3,6307.8,6310.9,9.199999999999818,6307.8,6318.8,6307.3,6312.5,6313.05,11.5,6312.5,6317.9,6292.8,6294.5,6294.3,6301.3,6263.5,6299.3,7.96700000000018,12.699999999999818,Normal,High,2.875,6315.925,6310.175,Within,Below,Normal|High|Within|Below,Low,0,0,19.450000000000273
2017-11-15 00:00:00-05:00,6278.5,6278.8,6268.0,6273.0,6273.4,10.800000000000182,6273.3,6275.3,6254.0,6256.8,6264.65,21.300000000000182,6256.8,6276.3,6256.5,6265.0,6265.1,6279.0,6228.3,6273.5,8.0,12.699999999999818,Normal,Low,5.3250000000000455,6269.974999999999,6259.325,Below,Within,Normal|Low|Below|Within,Low,1,1,17.399999999999636
2017-11-16 00:00:00-05:00,6273.2,6285.2,6272.2,6282.5,6278.7,13.0,6282.2,6294.2,6277.7,6288.7,6285.95,16.5,6288.5,6294.7,6284.7,6292.0,6292.2,6337.7,6291.5,6335.5,8.0,12.699999999999818,Expanded,High,4.125,6290.075,6281.825,Within,Above,Expanded|High|Within|Above,High,0,0,11.650000000000091
2017-11-17 00:00:00-05:00,6342.5,6342.5,6332.2,6338.5,6337.35,10.300000000000182,6338.7,6347.7,6333.7,6339.7,6340.7,14.0,6340.0,6347.0,6335.7,6341.5,6341.2,6345.5,6321.2,6332.0,8.0,12.699999999999818,Normal,High,3.5,6344.2,6337.2,Within,Within,Normal|High|Within|Within,Low,0,0,1.099999999999909
2017-11-20 00:00:00-05:00,6295.4,6301.1,6288.6,6299.6,6294.85,12.5,6299.3,6309.8,6291.3,6308.3,6300.55,18.5,6308.3,6322.8,6308.1,6321.1,6320.8,6326.1,6309.8,6315.1,8.0,12.56799999999994,Normal,High,4.625,6305.175,6295.925,Above,Above,Normal|High|Above|Above,High,0,0,11.900000000000091
2017-11-21 00:00:00-05:00,6314.5,6320.3,6314.0,6316.0,6317.15,6.300000000000182,6315.8,6331.8,6309.3,6331.3,6320.55,22.5,6331.1,6345.4,6329.0,6338.7,6338.9,6381.5,6337.7,6379.5,8.0,12.56799999999994,Compressed,Both,5.625,6326.175,6314.925,Above,Above,Compressed|Both|Above|Above,High,0,0,33.25
2017-11-22 00:00:00-05:00,6376.2,6384.4,6376.2,6379.4,6380.299999999999,8.199999999999818,6379.2,6382.4,6372.9,6374.9,6377.65,9.5,6374.9,6389.9,6373.4,6384.4,6384.2,6389.9,6372.4,6381.4,8.0,12.56799999999994,Normal,Low,2.375,6380.025,6375.275,Below,Above,Normal|Low|Below|Above,High,1,1,3.5
2017-11-24 00:00:00-05:00,6383.8,6391.1,6380.6,6388.1,6385.85,10.5,6388.1,6393.7,6385.9,6393.1,6389.799999999999,7.800000000000182,6393.3,6399.3,6391.4,6393.3,6393.6,6411.8,6389.8,6407.3,8.0,12.56799999999994,Normal,High,1.9500000000000455,6391.749999999999,6387.849999999999,Above,Above,Normal|High|Above|Above,High,0,0,2.100000000000364
2017-11-27 00:00:00-05:00,6402.3,6407.3,6398.8,6405.8,6403.05,8.5,6405.5,6419.0,6402.3,6417.8,6410.65,16.699999999999818,6418.0,6422.3,6403.5,6407.7,6408.0,6422.7,6393.0,6405.5,8.133999999999878,12.56799999999994,Normal,High,4.1749999999999545,6414.825,6406.474999999999,Above,Within,Normal|High|Above|Within,Low,1,1,0.1000000000003638
2017-11-28 00:00:00-05:00,6405.5,6406.7,6396.2,6402.2,6401.45,10.5,6402.5,6414.7,6399.7,6414.2,6407.2,15.0,6414.0,6423.5,6412.0,6420.2,6420.5,6422.2,6406.7,6418.7,8.200000000000427,12.56799999999994,Normal,High,3.75,6410.95,6403.45,Above,Above,Normal|High|Above|Above,High,0,0,5.0
2017-11-29 00:00:00-05:00,6415.0,6420.2,6412.5,6420.0,6416.35,7.699999999999818,6420.0,6423.7,6409.2,6420.3,6416.45,14.5,6420.2,6426.0,6411.5,6415.7,6416.0,6416.5,6288.5,6289.8,8.200000000000427,12.56799999999994,Compressed,Both,3.625,6420.075,6412.825,Above,Within,Compressed|Both|Above|Within,Low,0,0,23.09999999999991
2017-11-30 00:00:00-05:00,6308.4,6309.1,6287.4,6299.6,6298.25,21.700000000000728,6299.6,6322.4,6293.9,6320.1,6308.15,28.5,6320.1,6344.1,6317.9,6335.9,6335.6,6368.6,6322.6,6355.9,8.266999999999753,12.699999999999818,Expanded,High,7.125,6315.275,6301.025,Above,Above,Expanded|High|Above|Above,High,0,0,15.100000000000364
2017-12-01 00:00:00-05:00,6340.1,6359.6,6336.6,6353.1,6348.1,23.0,6353.3,6366.1,6308.6,6313.6,6337.35,57.5,6313.3,6347.6,6309.8,6323.6,6323.8,6367.3,6244.8,6302.8,8.266999999999753,12.699999999999818,Expanded,Both,14.375,6351.725,6322.975,Below,Within,Expanded|Both|Below|Within,High,1,1,0.5
2017-12-04 00:00:00-05:00,6376.8,6380.8,6370.0,6375.9,6375.4,10.800000000000182,6376.0,6378.0,6362.3,6373.3,6370.15,15.699999999999818,6373.0,6379.5,6367.5,6377.5,6377.3,6384.0,6274.5,6299.3,8.299999999999272,12.699999999999818,Normal,Low,3.9249999999999545,6374.075,6366.224999999999,Within,Above,Normal|Low|Within|Above,High,1,1,2.900000000000091
2017-12-05 00:00:00-05:00,6269.7,6278.5,6267.0,6268.8,6272.75,11.5,6269.0,6277.7,6233.0,6236.7,6255.35,44.69999999999982,6236.7,6273.9,6231.2,6252.9,6259.2,6339.2,6238.4,6315.4,8.299999999999882,12.699999999999818,Normal,Low,11.174999999999955,6266.525000000001,6244.175,Below,Within,Normal|Low|Below|Within,High,0,0,21.59999999999991
2017-12-06 00:00:00-05:00,6276.3,6276.8,6237.5,6239.8,6257.15,39.30000000000018,6240.3,6255.6,6232.6,6238.6,6244.1,23.0,6238.6,6258.4,6235.6,6246.4,6246.4,6298.1,6238.1,6285.1,8.367000000000425,12.733999999999941,Expanded,Low,5.75,6249.85,6238.35,Within,Within,Expanded|Low|Within|Within,High,0,0,23.399999999999636
2017-12-07 00:00:00-05:00,6322.6,6324.1,6313.6,6323.4,6318.85,10.5,6323.4,6327.6,6310.4,6316.1,6319.0,17.200000000000728,6315.5,6316.9,6294.3,6295.3,6295.3,6336.1,6289.1,6333.8,8.46700000000018,12.733999999999941,Normal,Both,4.300000000000182,6323.3,6314.7,Within,Below,Normal|Both|Within|Below,Low,1,1,7.549999999999272
2017-12-08 00:00:00-05:00,6332.6,6352.4,6329.6,6349.1,6341.0,22.799999999999272,6349.1,6360.1,6348.9,6355.4,6354.5,11.200000000000728,6355.4,6367.6,6346.9,6363.9,6364.1,6379.6,6343.9,6352.9,8.5,12.868000000000121,Expanded,High,2.800000000000182,6357.3,6351.7,Within,Above,Expanded|High|Within|Above,High,1,1,12.299999999999272
2017-12-11 00:00:00-05:00,6354.1,6362.3,6351.6,6359.3,6356.950000000001,10.699999999999818,6359.6,6363.6,6349.6,6352.8,6356.6,14.0,6353.1,6361.6,6345.1,6351.8,6352.3,6383.3,6351.3,6380.6,8.5,12.868000000000121,Normal,Both,3.5,6360.1,6353.1,Within,Below,Normal|Both|Within|Below,High,0,0,4.199999999999818
2017-12-12 00:00:00-05:00,6406.9,6411.9,6404.9,6408.9,6408.4,7.0,6409.1,6409.4,6398.6,6400.6,6404.0,10.799999999999272,6400.4,6404.9,6393.9,6395.4,6395.1,6408.6,6376.4,6405.6,8.5,12.868000000000121,Compressed,Low,2.699999999999818,6406.7,6401.3,Below,Below,Compressed|Low|Below|Below,Low,0,0,11.600000000000364
2017-12-13 00:00:00-05:00,6386.5,6389.2,6369.5,6385.7,6379.35,19.699999999999818,6386.0,6399.0,6384.2,6398.7,6391.6,14.800000000000182,6398.5,6420.0,6387.7,6415.5,6415.7,6424.0,6405.0,6410.2,8.5,13.0,Expanded,High,3.7000000000000455,6395.3,6387.900000000001,Above,Above,Expanded|High|Above|Above,High,0,0,22.0
2017-12-14 00:00:00-05:00,6409.1,6413.2,6403.2,6403.9,6408.2,10.0,6403.9,6415.2,6401.1,6411.8,6408.15,14.099999999999454,6411.8,6417.8,6407.0,6413.8,6413.9,6429.9,6405.3,6418.8,8.633999999999878,13.0,Normal,Both,3.5249999999998636,6411.674999999999,6404.625,Above,Above,Normal|Both|Above|Above,High,0,0,2.550000000000182
2017-12-15 00:00:00-05:00,6392.5,6407.4,6387.3,6402.2,6397.35,20.099999999999454,6401.9,6411.4,6399.9,6410.4,6405.65,11.5,6410.4,6423.2,6407.2,6420.1,6419.8,6452.9,6410.1,6452.7,8.633999999999878,13.0,Expanded,High,2.875,6408.525,6402.775,Above,Above,Expanded|High|Above|Above,High,0,0,4.5
2017-12-18 00:00:00-05:00,6502.1,6508.7,6501.2,6507.2,6504.95,7.5,6507.4,6523.3,6505.6,6521.1,6514.450000000001,17.699999999999818,6520.8,6526.2,6507.9,6510.1,6509.6,6523.3,6499.7,6519.6,8.633999999999878,13.0,Compressed,High,4.4249999999999545,6518.875000000001,6510.025000000001,Above,Below,Compressed|High|Above|Below,Low,1,1,1.800000000000182
2017-12-19 00:00:00-05:00,6526.3,6527.4,6523.3,6526.3,6525.35,4.099999999999454,6526.1,6532.4,6524.0,6527.4,6528.2,8.399999999999636,6527.4,6527.9,6507.4,6510.6,6510.4,6518.4,6472.1,6474.1,8.5,12.868000000000121,Compressed,High,2.099999999999909,6530.299999999999,6526.1,Within,Below,Compressed|High|Within|Below,Low,0,0,25.800000000000182
2017-12-20 00:00:00-05:00,6504.7,6506.7,6501.5,6503.6,6504.1,5.199999999999818,6503.6,6514.2,6499.9,6512.5,6507.049999999999,14.300000000000182,6512.7,6516.4,6506.0,6507.0,6506.8,6509.2,6451.1,6469.5,8.5,12.868000000000121,Compressed,Both,3.5750000000000455,6510.624999999999,6503.474999999999,Above,Within,Compressed|Both|Above|Within,Low,0,0,34.999999999999545
2017-12-21 00:00:00-05:00,6482.7,6484.3,6473.4,6476.9,6478.85,10.900000000000546,6477.2,6483.0,6470.2,6477.3,6476.6,12.800000000000182,6477.7,6492.7,6477.7,6489.5,6489.7,6505.2,6474.0,6499.0,8.633999999999878,12.868000000000121,Normal,Low,3.2000000000000455,6479.8,6473.400000000001,Within,Above,Normal|Low|Within|Above,High,0,0,11.0
2017-12-22 00:00:00-05:00,6487.7,6492.4,6485.5,6491.6,6488.95,6.899999999999636,6491.6,6494.6,6485.4,6487.9,6490.0,9.200000000000728,6487.6,6491.1,6473.4,6475.9,6475.6,6481.4,6460.9,6472.6,8.633999999999878,12.868000000000121,Compressed,Both,2.300000000000182,6492.3,6487.7,Below,Below,Compressed|Both|Below|Below,Low,0,0,14.899999999999636
2017-12-27 00:00:00-05:00,6457.1,6466.6,6457.1,6460.3,6461.85,9.5,6460.1,6465.3,6454.3,6463.8,6459.8,11.0,6463.8,6465.1,6448.6,6451.6,6452.4,6470.3,6445.3,6447.3,8.699999999999818,12.868000000000121,Normal,Low,2.75,6462.55,6457.05,Above,Below,Normal|Low|Above|Below,Low,1,1,1.800000000000182
2017-12-28 00:00:00-05:00,6452.5,6458.0,6452.2,6454.5,6455.1,5.800000000000182,6454.7,6463.0,6453.2,6461.2,6458.1,9.800000000000182,6461.2,6472.2,6459.0,6461.7,6461.5,6462.2,6438.5,6448.2,8.699999999999818,12.868000000000121,Compressed,High,2.4500000000000455,6460.55,6455.650000000001,Above,Above,Compressed|High|Above|Above,Low,0,0,2.5
2017-12-29 00:00:00-05:00,6444.5,6445.0,6440.8,6443.5,6442.9,4.199999999999818,6443.3,6454.3,6442.3,6453.3,6448.3,12.0,6453.5,6462.8,6448.5,6452.5,6452.8,6453.0,6412.3,6425.5,8.699999999999818,12.868000000000121,Compressed,High,3.0,6451.3,6445.3,Above,Above,Compressed|High|Above|Above,Low,0,0,6.050000000000182
2018-01-03 00:00:00-05:00,6516.0,6520.8,6515.8,6517.3,6518.3,5.0,6517.5,6527.5,6515.0,6524.5,6521.25,12.5,6524.3,6527.0,6516.5,6523.3,6523.0,6574.0,6522.3,6567.8,8.699999999999818,12.868000000000121,Compressed,Both,3.125,6524.375,6518.125,Within,Within,Compressed|Both|Within|Within,High,0,0,16.0
2018-01-04 00:00:00-05:00,6577.5,6594.0,6575.8,6592.5,6584.9,18.199999999999818,6592.5,6597.0,6589.0,6589.8,6593.0,8.0,6589.8,6612.3,6587.8,6604.0,6603.8,6610.8,6581.5,6591.3,8.699999999999818,13.0,Expanded,High,2.0,6595.0,6591.0,Below,Above,Expanded|High|Below|Above,High,1,1,8.150000000000091
2018-01-05 00:00:00-05:00,6600.3,6607.6,6595.1,6605.6,6601.35,12.5,6605.8,6626.6,6603.6,6622.8,6615.1,23.0,6622.6,6634.3,6617.1,6621.8,6621.6,6648.6,6609.8,6648.6,8.699999999999818,13.0,Normal,High,5.75,6620.85,6609.35,Above,Above,Normal|High|Above|Above,High,0,0,0.5
2018-01-08 00:00:00-05:00,6668.1,6669.6,6662.8,6667.3,6666.200000000001,6.800000000000182,6667.3,6671.1,6662.0,6667.2,6666.55,9.100000000000364,6667.4,6668.5,6649.7,6657.7,6657.7,6687.0,6655.7,6679.2,8.699999999999818,13.0,Compressed,Both,2.275000000000091,6668.825000000001,6664.275,Within,Below,Compressed|Both|Within|Below,Low,1,1,5.399999999999636
2018-01-09 00:00:00-05:00,6680.4,6685.3,6675.8,6681.3,6680.55,9.5,6681.2,6695.4,6680.1,6692.2,6687.75,15.299999999999272,6691.9,6701.9,6687.2,6697.4,6696.9,6700.9,6663.9,6690.5,8.699999999999818,13.0,Normal,High,3.824999999999818,6691.575,6683.925,Above,Above,Normal|High|Above|Above,High,1,1,3.5
2018-01-10 00:00:00-05:00,6676.3,6682.6,6671.8,6676.6,6677.200000000001,10.800000000000182,6676.8,6678.3,6640.3,6640.3,6659.3,38.0,6640.8,6654.3,6637.6,6653.8,6653.6,6665.8,6625.0,6654.0,8.699999999999818,12.868000000000121,Normal,Low,9.5,6668.8,6649.8,Below,Within,Normal|Low|Below|Within,Low,0,0,6.800000000000182
